,review_id,user_id,business_id,stars,useful,funny,cool,text,date
3935957,fp4k3BwAHjda9z6amTImhg,BMFQ-5CO2VxYAc06VKtljQ,bN9WeldcsIAowZ3p_ubZAA,2.0,0,0,0,"Came here on a Saturday night to bowl. Got the lane right away, but once there, no waiter came, for about 30 minutes. We went up to the bar to order drinks and food and were told to wait for our server. Who never came. We had to go to the bar four times before someone came. 
We were also on lane 10, which felt like the ugly stepchild to the other lanes. 
It was un-airconditioned, in the middle of summer. And it felt ignored by the staff entirely. At the exorbitant prices I would never come back.",2019-08-04 04:29:27
3939617,Hyor6LJvYBmRHFO2GR65qA,sp4dUNF0yxOz-MUtJtwT7Q,LBHbyID7tcaGszznHtnCrw,4.0,0,0,0,"This place was good. I've definitely had better tasting food however it was good. 

They have an extensive menu with a variety of options, so whatever you're in the mood for, Joey's have a dish for you. The restaurant was very clean and the servers were friendly.",2019-03-10 03:22:03
3941634,wTEjP8Vkftl1tdLeF8HZRw,NnVO2RV-Zeo1WPdCiRrZkw,9LimxWLM3URfrCcQsUJ3yg,5.0,0,0,0,We love this place so much! It has become our new go-to spot. Everything on the menu is delicious and never disappoints. Staff is so welcoming and attentive. We tell everyone in the area to try it out.,2019-01-06 04:04:46
3942234,zWvjsWIhSqhSdmAWJispyA,ULgXqB_bArS3uN4Qo_KvZQ,mYJ9ExVzEGbmayas5DIgKg,3.0,0,0,0,"Visited April 21, 2019 for lunch. 
I don't remember if I've ever been to a South St Burger. It was fairly pleasant experience, but the value was not there. $21 for 2 combo burger, fries and drink. 

Pros
Customize every single topping, would prefer if this can be done on a sheet of paper. The server would need to wait as we thought about each topping and sauce. 
Whole wheat burger available. 

Cons 
A bit pricey for what you get, similar pricing to McDonalds and you could argue their food is just as good if not better. McDonalds is almost certainly faster. 
I don't red meat so I tried the veggie burger, and it did not taste that good. Looking forward to trying a Beyond Meat burger at A + W and Tim Hortens lol.

Damage - $21 after tax, pre-tip.",2019-05-26 16:02:57
3945773,KRL6QSTyRpAern_hslSPgg,KcFfv_M-kZbb5S-jVFnwNQ,v9P-qBwGI7Axt3-RwcjPQQ,5.0,1,0,0,"This place is great! We were able to reserve a table at 5pm during the NBA playoffs for the night of! Super clutch. This was one of the only locations still available to do that. And for those that weren't able to reserve, they had plenty of standing room available for the fans. Our server was Emily, ask for her, she is the best!!! The place was full and lit and she was just bouncing around and making sure all her tables were served. Also the food was good. We had the Irish nachos, and lots of pitchers and shots. Again, can't say enough good things about this place! They have darts, skeeball, shot-skis, photobooths, plenty of tvs, good vibes all around. Highly recommended.",2019-05-26 01:53:11
3946489,9BAV-eKAlzmjmXTBvvPxBw,n-yHc4zdWPtwnkB4vXcNZg,Qa4eXuZ1IFPwnVXJcpZWtw,1.0,0,0,0,"Telling us they were closed on the same day they reopened. It was a client that suggested it, if you like deep friied everything including a waitress go in here",2019-11-03 00:34:59
3950128,TJDZvWveMXvOGH3DJqcrbQ,32ESaaEAXVkan9wNfQ5Gjg,LBHbyID7tcaGszznHtnCrw,5.0,0,0,0,"Un très bon restaurant bien qu'il soit légèrement bruyant, les serveurs sont très agréables sans parler du merveilleux fondant au chocolat, je recommande fortement!",2019-08-11 01:00:02
3951140,j9p7ILlukfTFhAdMiFl8Fg,jxSkrAIODU0KiHyh3TQ8aA,LBHbyID7tcaGszznHtnCrw,2.0,0,0,0,"Food was great, but was disappointed when another waitress not serving us brought us a refill on our ice tea without us asking for it. Since we are tourists visiting from California we thought the refill was free like it is in California. When our waitress brought us our bill, she distracted us by asking us questions about our visit, so we didn't notice we were charged $17 for 4 ice tea drinks! Beware, I believe this was done on purpose because we are not from Canada. The first waitress asked us where we were from, so she knew we were from California.  We were taken advantage of!!

Very disappointed in them doing this to us, we will not go back there!",2019-07-16 20:42:24
3951898,kF3lbOaBsLBWnsXI9LDixg,hLoJBLYGWF-vLyb0Jr3xnA,LBHbyID7tcaGszznHtnCrw,3.0,0,0,0,"I got the torched salmon sushi with Japanese salad. There were tempura bits added that were missing from the picture and DoorDash description. I have an autoimmune response to the gliadin in wheat.  There was also mayo on it. The dressing was extremely salty.  The pieces of salmon were 3-5 mm thin! I have never gotten such a thin piece of fish in sushi before. It cost over $20 for the one fish and though the fish was good quality, there was hardly any of it. 

Overpriced for what tiny, ill-described bits of food you receive. The salad was nice, but dressing can't be so salty. 

Won't order again until food is properly described and an adequate amount of fish is provided.",2019-09-13 21:46:24
3952594,b1wyXMkZD1RZVGhN2-Y6pA,cxISZvJ3XL19oZhI2mKXIg,cW4IU7Kq6fXI4pDIYDz3tA,2.0,1,0,0,"It's a good place if you're just looking to grab a quick beer or two either by yourself or with company.  

Everything else, from the service to the ambiance to the food is mediocre at best.  Waitresses basically ignore you until your arms get tired flagging them down, and then act as though they're doing you a favour by bringing by whatever you ordered and slapping it down on the table before scurrying off to chat with their co-waitress.  The ONLY time they appear lickety-split and with a smile is when they are picking up the bill, bringing you the change, and then not-so-subtly watching you like a hawk until you leave so they can swing by your table and grab their tip.

I stopped leaving a tip the 3rd time I visited.  The 4th time, I smartened up and just stopped coming by altogether.",2019-04-20 20:23:48
3954876,3z8WdhflvW_JBJRsGJGXdQ,tWBLn4k1M7PLBtAtwAg73g,PgNobAo2vIOWjf9AJe2xrQ,3.0,0,0,0,"I'll admit that the wings are pretty good, although the value is lacking as you'll end up paying over $2 per wing.
And if you want to order 2 pounds and want 2 different flavours, they will  charge you the rate of 1 pound twice, instead of giving you the 2 pound price with a sauce fee. 

We ended up ordering 3 pounds of wings (which come with a max of 2 flavours), and there were 18 wings. They came with fries (decent, nothing special) and a few carrots/celery on the side.
When we ordered an additional pound, it came with 7 wings and fries, which makes me wonder why they are cheaping out on the volume orders that only had 6 per pound.

They have a lot of sauce options to choose from, but the spice levels are very tame .The ""medium"" maple barbecue flavour was very mild and even one of the hotter options (hot & dill) was lacking in spice.

There are lots of tvs, and once the Raptors game came on they did turn the sound on, so it has that going for it.

In the end, $65 after tax and tip got 4 pounds of wings and 1 beer which leaves me hard pressed to give more than 3 stars.",2019-02-25 15:44:40
3955248,Wsi37K7ONF8FtuHMALxmWw,f7DmPecFsotaVNufI4MMnA,LBHbyID7tcaGszznHtnCrw,5.0,0,0,0,"This is probably one of my favourite restaurant when I am in Toronto. The food is excellent, I have tried almost everything on the menu I am 100% confident to say there food is very and it shows they care for that price they are charging, it's not cheap by any means but if your willing to lash out 80$ for 2 people and be satisfied, it's well worth it. Best dishes to try is there signature burgers, steak is phenomenal, salmon and there pita hummus appetizer. one thing I do gotta say there service and staff is better than anywhere else's I been to, they make you feel like your at home and don't rush when you for something you will get your stuff right away",2019-09-28 14:54:20
3955670,O4qtHUFarn8P5LHN31cDMQ,nc-K7oWlCLEUjbwCzFF5Pw,LBHbyID7tcaGszznHtnCrw,5.0,1,1,1,"My friend and I came for happy hour at 3:30 pm and the restaurant was about a third full. The service was amazing. Everyone who we interacted with was super nice and made some small talk. They were very helpful and asked a couple times if we needed anything else and replenished water frequently. 

We ordered the real peach bellini ($4.50) and yam fries ($4) which came with an amazing chipotle aoli. I will definitely come back to Joeys for happy hour as they have a number of drink options and appetizer/meals on the happy hour menu as well.",2019-06-03 14:42:28
3958668,nufma_s1V0aLsBLaexvu9w,A2hHt63wBuRKdwXY75TOwA,LBHbyID7tcaGszznHtnCrw,5.0,0,0,0,"The happy hour here is amazing. Cheap drinks and cheap foods too from 3-6p and 9-closing (which can be 1/2am depending on the day!). The deals are amazing and I loved the bellinis.

The waitress was amazing and tended to our ever need. She had amazing timing and came just when we were up for another round (sometimes earlier too!). Many thanks to her for chatting with us and making our experience amazing.

The interior is gorgeous and very roomy. The windows are like garage doors and can be opened letting in fresh air on a hot day. The place is very modern with a dark theme.

The washrooms were interesting as they were a long way down (towards private dining rooms) but had fun signs along the way to guide you.

I will definitely be back for the happy hours. Where else can I find $4.50 bellinis!",2019-06-01 04:34:26
3958921,4Do0sdBZavWWnpgrl2C04A,Imp_vBTRN7faVibqpdu8fw,LBHbyID7tcaGszznHtnCrw,4.0,1,0,0,"Joeys chain restaurant always provides decent food at its price. It's one of the good bar restraunts in the country. 

The few dishes I really like here is their special shrimp/chicken pizza, the lobster sandwich (so yummy and cheesy) and their spinach dip is the best ever.",2019-09-05 16:10:50
3959514,ED1uNNJavfK_ta_DFMlyow,cfR4_hBap-VkbX5ibRksrQ,LBHbyID7tcaGszznHtnCrw,2.0,0,0,0,I was unhappy with my experience. Came with my family for dinner. 4 of us arrived and 2 were running late and joined later on. I'm not sure if this factored into it but our server didn't touch our table for a good 20 minutes (maybe more) for food or drinks or anything and we were ready to order. At no point did we say we were waiting on the others either so that shouldn't have even been an assumption. The food came fast but in general the server barely checked in if we needed anything and at one point I wanted to put another order in but by the time she finally came back we were ready to leave. I work at a restaurant and dine out pretty regularly and can honestly say this was the slowest experience I've had. On top of that my meal was subpar and I found the portion size to be quite small compared to other chains that are comparable eg Cactus or Earls. I don't plan to return here and wouldn't recommend.,2019-07-21 03:46:18
3961967,Y1-5zxlWBUNMXZ967sRg4w,GV9mjUsoacEhPJC3BCWZSA,LBHbyID7tcaGszznHtnCrw,1.0,0,0,0,I would give this a zero star review if I could. The one star would go to the hostesses who found a table for me. I sat at the bar during happy hour and was ignored for one 20 minutes when the staff wasn't that busy. They were chatting and cleaning glassware but didn't seem aware of their patrons. I left with no service.,2019-06-20 23:25:31
3966371,UUSx906YuxGVP6Ew1OQq2Q,PIfjJ7w-GB2177o2s98pSQ,Qa4eXuZ1IFPwnVXJcpZWtw,5.0,0,0,0,"It's exactly what it should be! Kind staff, clean and fast, but they never rush you. If you want something obscure on the TVs, the got you. Reservation process is easy and the food is delicious. Their chicken tenders with the mild sauce (which is just BBQ) are AMAZING. The day after the Raptors won, the staff was still kind and quick even though the night before was probably insane.",2019-06-19 02:07:03
3968568,53TPEfnuJmcBnCpSJ0DzUQ,iYTbvQ1CRUGMrKjQ9EYfZQ,9MA7T15gbbcmKz43r_Ad0g,4.0,0,0,0,"Huge pool hall. I went on a Friday night and there was a big party occupying the center area.

Nice and neat with good tables. The food was half decent and good beer list.",2019-04-12 16:46:16
3976183,bCwy49cIDZrS16p-UTyDcw,A-vjhajyldZc6RKmPvk1KQ,v9P-qBwGI7Axt3-RwcjPQQ,4.0,0,0,0,Pretty nice vibe and cheap beer! Would definitely return. Good for watching the game too,2019-06-12 20:23:24
3977597,butMZYquQOep22Sp4zvAwQ,A8K3qKoLMFKKfCrLdg7phg,Qa4eXuZ1IFPwnVXJcpZWtw,1.0,0,0,0,"Renovation looks average.

Food quality is HORRIBLE!

They clearly think the food doesn't matter because of the location and big screen atmosphere.

I won't go back.",2019-11-07 20:52:15
